,train,val,test
TCGA-2G-AAEW-01Z-00-DX1.82DE89BF-C648-409C-A661-32AD5C0E4775,True,False,False
TCGA-2G-AAF1-01Z-00-DX1.1499CE70-244F-4682-83AB-7B15C2F4F406,True,False,False
TCGA-2G-AAF6-01Z-00-DX1.B353A681-7F69-449B-99EB-9E3C63E8693A,True,False,False
TCGA-2G-AAF8-01Z-00-DX1.8D4F1415-B9E1-4549-BCAE-53EDD1837FE3,True,False,False
TCGA-2G-AAFE-01Z-00-DX1.D67C59FD-E2E7-496A-915F-E66F6867BF0E,True,False,False
TCGA-2G-AAFG-01Z-00-DX1.0701C4BE-8B3D-4A09-8B74-E7A20BB50CBA,True,False,False
TCGA-2G-AAFG-01Z-00-DX2.33CFD231-8A57-439E-A93B-F7CEC780885F,True,False,False
TCGA-2G-AAFI-01Z-00-DX1.5EEECD09-4D0C-434E-A523-C8E33746EE2C,True,False,False
TCGA-2G-AAFI-01Z-00-DX2.9EF796FF-A096-4883-B4E3-3ED7E1779446,True,False,False
TCGA-2G-AAFJ-01Z-00-DX1.B031D0BE-3B47-47BC-BBC9-35F8C60262F5,True,False,False
TCGA-2G-AAFJ-01Z-00-DX2.5F4190CF-05A4-48D9-9A9E-DB019B5784D1,True,False,False
TCGA-2G-AAFL-01Z-00-DX1.C61C199F-358D-4838-8C44-0B1AAE85E219,True,False,False
TCGA-2G-AAFM-01Z-00-DX1.9CC930BF-4B1F-4881-BA38-ED0B6C0BBE00,True,False,False
TCGA-2G-AAFM-01Z-00-DX2.DC7B50CA-5D8D-4576-A591-6914E68BC6AA,True,False,False
TCGA-2G-AAFO-01Z-00-DX1.A5B669EC-8338-4A0E-BD19-021DFE6C9BC9,True,False,False
TCGA-2G-AAFO-01Z-00-DX2.BE4A0E23-DAFA-42CA-BB80-28CE1C3A0B6A,True,False,False
TCGA-2G-AAFV-01Z-00-DX1.3674A3B2-1B77-4102-A0D9-893C04AA06FF,True,False,False
TCGA-2G-AAFZ-01Z-00-DX1.A782BB9C-2121-4E36-878D-475540CE5E8E,True,False,False
TCGA-2G-AAFZ-01Z-00-DX2.69C768D9-0B6B-4AE7-8CFA-04A26DDC9193,True,False,False
TCGA-2G-AAG0-01Z-00-DX1.75BD4491-1E2C-4040-B6F3-FD0AB7FD3CB8,True,False,False
TCGA-2G-AAG0-01Z-00-DX2.E902D3CA-0FCB-4CE4-B1A7-197F94DB1480,True,False,False
TCGA-2G-AAG5-01Z-00-DX1.9D72F4DF-05D2-48EC-A30B-29C695360146,True,False,False
TCGA-2G-AAG5-01Z-00-DX2.28D9736B-3276-4410-AB69-3255B77DD35F,True,False,False
TCGA-2G-AAG6-01Z-00-DX1.36DB8B23-C4F6-4C3F-85F7-CD1052CEF016,True,False,False
TCGA-2G-AAG6-01Z-00-DX2.1424ADBB-FFF3-4D9D-8571-AD4007D6F164,True,False,False
TCGA-2G-AAG7-01Z-00-DX1.7283AFBF-30C4-4A15-95FF-D5A4A672806B,True,False,False
TCGA-2G-AAGC-01Z-00-DX1.F22F8D37-8139-4FB5-9A12-37333A6E4297,True,False,False
TCGA-2G-AAGC-01Z-00-DX2.62A67094-874D-4D41-97A1-4622A754DF7B,True,False,False
TCGA-2G-AAGF-01Z-00-DX1.4187FDB6-721E-46CD-9ECF-9715BC80F49A,True,False,False
TCGA-2G-AAGF-01Z-00-DX2.711190DD-18C1-4383-82C9-DA4E86A99C6B,True,False,False
TCGA-2G-AAGG-01Z-00-DX1.28EC1987-60D2-428F-AF19-D90D1C47D04B,True,False,False
TCGA-2G-AAGG-01Z-00-DX2.F441A581-176C-4F5A-A243-531797AD1DE7,True,False,False
TCGA-2G-AAGG-01Z-00-DX3.6DA5C4C1-24EC-4FD3-99FB-0ECD0E6BF754,True,False,False
TCGA-2G-AAGI-01Z-00-DX1.14C947EC-AD25-4B80-BE3C-F4D8549668D0,True,False,False
TCGA-2G-AAGI-01Z-00-DX2.EB2469F9-7DCE-4F0B-961D-E3ABE499CA0E,True,False,False
TCGA-2G-AAGK-01Z-00-DX1.D0530A91-8CA1-47AA-95AF-AB7B901DC5B6,True,False,False
TCGA-2G-AAGK-01Z-00-DX2.6264A062-A127-42EC-BEC3-021416A2AFF5,True,False,False
TCGA-2G-AAGM-01Z-00-DX1.39BC533D-AC01-47D4-B241-64F32739E26A,True,False,False
TCGA-2G-AAGM-01Z-00-DX2.6BB82998-ED9A-436C-86E6-7EE97A4E2E82,True,False,False
TCGA-2G-AAGN-01Z-00-DX1.697CA94A-67C2-4F0D-BEC9-9346D6ABA271,True,False,False
TCGA-2G-AAGN-01Z-00-DX2.6E0E3268-1570-4186-98D5-EB922DAEC626,True,False,False
TCGA-2G-AAGO-01Z-00-DX1.EC4C1DBC-3147-4DDD-8293-22C2F36E3123,True,False,False
TCGA-2G-AAGO-01Z-00-DX2.3B88B9D3-A30F-4004-943D-F6E82A473BCF,True,False,False
TCGA-2G-AAGP-01Z-00-DX1.403E4423-166F-42C6-B27C-E0CCDA4567F4,True,False,False
TCGA-2G-AAGX-01Z-00-DX1.3873A13F-3C1D-4227-9F49-7C42596CF330,True,False,False
TCGA-2G-AAGX-01Z-00-DX2.2F011B63-27CE-49FE-ACCE-62A1C84BEADC,True,False,False
TCGA-2G-AAGY-01Z-00-DX1.6C1E6591-119E-4E0D-96B9-175E3853CAD4,True,False,False
TCGA-2G-AAGY-01Z-00-DX2.526582C9-6D14-4352-99D3-D62D5071B265,True,False,False
TCGA-2G-AAH0-01Z-00-DX1.4A2DD02E-F3C5-453D-9935-49BCF23FB6D5,True,False,False
TCGA-2G-AAH0-01Z-00-DX2.0471AF12-E171-47EB-87BE-DF89565AE512,True,False,False
TCGA-2G-AAH2-01Z-00-DX1.9FF87B19-CCD5-4938-92DA-2511C4FAA3F7,True,False,False
TCGA-2G-AAH2-01Z-00-DX2.B545557E-5C8A-472E-969A-BD59B03F7EA5,True,False,False
TCGA-2G-AAH3-01Z-00-DX1.0016AC88-32F5-42C0-BC9E-90F409B130BF,True,False,False
TCGA-2G-AAH3-01Z-00-DX2.46B36285-1EAB-41AD-AE5B-1554E7C201E3,True,False,False
TCGA-2G-AAH3-01Z-00-DX3.771AF77F-2F31-4FD0-82A0-5C46FAF74862,True,False,False
TCGA-2G-AAH8-01Z-00-DX1.A5018338-76BE-4BBE-8B14-A8B01A6299F7,True,False,False
TCGA-2G-AAHA-01Z-00-DX1.4DD1BF6E-550A-4A22-862C-2722F92637D6,True,False,False
TCGA-2G-AAHA-01Z-00-DX2.5A615A3B-A6D9-452E-ACDF-6D0B386F972F,True,False,False
TCGA-2G-AAHC-01Z-00-DX1.0E129B6B-D761-4665-931E-5DF2317498E3,True,False,False
TCGA-2G-AAHL-01Z-00-DX1.CEAD76F8-BF09-4943-B231-349E1BFB6E0F,True,False,False
TCGA-2G-AAHL-01Z-00-DX2.64FEBA0B-529E-48C6-9686-2C41CF592373,True,False,False
TCGA-2G-AAHN-01Z-00-DX1.B5CCB104-C436-4B80-8F47-EB9C7D13ACF0,True,False,False
TCGA-2G-AAHN-01Z-00-DX2.198800D7-95B1-468E-94EB-8AD30F8871A1,True,False,False
TCGA-2G-AAHP-01Z-00-DX1.F0D3E7F1-AE71-4BEF-9212-52557B03B445,True,False,False
TCGA-2G-AAHT-01Z-00-DX1.DE84E5DC-5B76-426D-84C9-55C3A2FCC6EF,True,False,False
TCGA-2G-AAKD-01Z-00-DX1.137A7B81-38C0-4715-BF9A-64BDB219DB9A,True,False,False
TCGA-2G-AAKD-01Z-00-DX2.50023E5A-7BA3-4719-8873-CED1DD72F75D,True,False,False
TCGA-2G-AAKG-01Z-00-DX1.2DA25FF9-5475-47AA-8148-BEA937D0613D,True,False,False
TCGA-2G-AAKG-01Z-00-DX2.E69045BB-5F2F-4002-94B0-95FA0DC8DBB9,True,False,False
TCGA-2G-AAKG-01Z-00-DX3.D7650078-57CC-4D39-A37F-99666BBB3407,True,False,False
TCGA-2G-AAKH-01Z-00-DX1.3732AF28-2F49-49BB-BD71-FCE9C5EFC827,True,False,False
TCGA-2G-AAKH-01Z-00-DX2.1E7F3207-E41F-42F2-A379-92C63BBCADBF,True,False,False
TCGA-2G-AAKL-01Z-00-DX1.8F6ABEA4-7BB1-483B-9B86-210D6132130E,True,False,False
TCGA-2G-AAKL-01Z-00-DX2.E056C626-8D9B-40F9-8B00-B6DA9E66262E,True,False,False
TCGA-2G-AAKL-01Z-00-DX3.A13BB0F3-DD08-4C82-A579-3A4B871403AA,True,False,False
TCGA-2G-AAKM-01Z-00-DX1.99AA413A-8496-427C-94F1-DBFE0AFEAA94,True,False,False
TCGA-2G-AAKM-01Z-00-DX2.21AC55B5-25B2-4E0C-97BB-285BD6C42FEA,True,False,False
TCGA-2G-AAKO-01Z-00-DX1.797CBBBD-3C49-436C-BD56-045E0FBF055C,True,False,False
TCGA-2G-AAKO-01Z-00-DX2.48D46082-6060-4DE3-B760-48CC11356B6D,True,False,False
TCGA-2G-AAL5-01Z-00-DX1.5CD60797-6768-4AC9-BDF4-97346035BABE,True,False,False
TCGA-2G-AAL7-01Z-00-DX1.604C4F80-8CC8-4DFB-BB1A-9D78E9262638,True,False,False
TCGA-2G-AAL7-01Z-00-DX2.E18D2C42-153F-411A-ADEA-B56894F7338A,True,False,False
TCGA-2G-AAL7-01Z-00-DX3.31CCCEB1-1BAD-48ED-B72A-922DE864275E,True,False,False
TCGA-2G-AALF-01Z-00-DX1.E30AB979-29AB-4B80-A0BC-97702AB0A10A,True,False,False
TCGA-2G-AALF-01Z-00-DX2.F9564ACF-D508-4B80-83D4-1963FCA48420,True,False,False
TCGA-2G-AALF-01Z-00-DX3.F8D3EB71-E637-498C-8122-73F12C263DDE,True,False,False
TCGA-2G-AALG-01Z-00-DX1.7BE26800-BC0A-4CA3-A7EE-683BF5995522,True,False,False
TCGA-2G-AALG-01Z-00-DX2.79A40567-0209-42D8-83BD-C1DDADF0C0B2,True,False,False
TCGA-2G-AALN-01Z-00-DX1.C94B4064-CC11-4449-8FE0-0D9F70FC51C5,True,False,False
TCGA-2G-AALN-01Z-00-DX2.9E9EA940-6F86-42AB-83DD-D66C1689D6C4,True,False,False
TCGA-2G-AALN-01Z-00-DX3.3496242C-3FB2-40AC-B841-1ECE377CB44D,True,False,False
TCGA-2G-AALP-01Z-00-DX1.8E993930-728E-46AE-8AC8-CAC3CBE6E810,True,False,False
TCGA-2G-AALQ-01Z-00-DX1.8602CF44-35FB-41AB-A824-4F4171EB4B9C,True,False,False
TCGA-2G-AALQ-01Z-00-DX2.7300FD08-1F65-4E56-AF0F-4A3A1B499D04,True,False,False
TCGA-2G-AALQ-01Z-00-DX3.BE561D97-0720-4714-865F-4F9567F4D57A,True,False,False
TCGA-2G-AALR-01Z-00-DX1.40CCF7B9-E0F3-4079-811A-56B717E13FAD,True,False,False
TCGA-2G-AALR-01Z-00-DX2.8A8E2F9B-BB71-4CFB-80DB-3C1EB6C8816F,True,False,False
TCGA-2G-AALS-01Z-00-DX1.D68D7104-F997-4B5E-93FD-B78EF0E281A5,True,False,False
TCGA-2G-AALT-01Z-00-DX1.215AE751-6A2D-4226-BBC8-01862F052242,True,False,False
TCGA-2G-AALT-01Z-00-DX2.AF73E2AB-4096-48E7-A739-F1AB5345369E,True,False,False
TCGA-2G-AALT-01Z-00-DX3.37094746-F8D5-497E-9F75-1A161C85CE1F,True,False,False
TCGA-2G-AALW-01Z-00-DX1.11C40871-2AB0-4E7D-92EE-44A610496FCC,True,False,False
TCGA-2G-AALW-01Z-00-DX2.FF72C56A-2AC3-4D85-8F16-C539896FFDCF,True,False,False
TCGA-2G-AALW-01Z-00-DX3.91D9D6CD-6BA8-4A50-9686-389B08961038,True,False,False
TCGA-2G-AALX-01Z-00-DX1.5C8CD0FA-7A99-44B9-9D40-690643AFEE50,True,False,False
TCGA-2G-AALX-01Z-00-DX2.F40F2A81-A1E7-4D3E-8D1F-D73856FE9B4E,True,False,False
TCGA-2G-AALX-01Z-00-DX3.6B8F3CD0-B1F1-434D-B293-48C4E7575D11,True,False,False
TCGA-2G-AALY-01Z-00-DX1.1D867807-4880-44B8-ACA6-538D2F5D210E,True,False,False
TCGA-2G-AALY-01Z-00-DX2.0244D126-A182-4479-A9CD-B4611CE97B6D,True,False,False
TCGA-2G-AALY-01Z-00-DX3.E9F09F40-1A52-4EEF-A2FA-6352226D09F9,True,False,False
TCGA-2G-AALZ-01Z-00-DX1.31B62E3B-0255-4222-967C-BB48F885F5CD,True,False,False
TCGA-2G-AALZ-01Z-00-DX2.446A8334-19AA-4422-BB3E-588C421F0C16,True,False,False
TCGA-2G-AALZ-01Z-00-DX3.C676E19B-8E3D-4FB0-AE69-C12E56D34680,True,False,False
TCGA-2G-AALZ-01Z-00-DX4.E5FDB178-9C8B-4A1E-AD14-6A845D541007,True,False,False
TCGA-2G-AAM2-01Z-00-DX1.AF1D9161-62DF-47E1-A412-F6A3EB160665,True,False,False
TCGA-2G-AAM2-01Z-00-DX2.E705D49E-214D-4647-96CD-10ED4E2F761E,True,False,False
TCGA-2G-AAM2-01Z-00-DX3.DF3E93DF-38FD-463F-9E05-D501EC643A22,True,False,False
TCGA-2G-AAM3-01Z-00-DX1.44B2EB39-AF5B-4A50-9FFF-D7E3FAFA36A1,True,False,False
TCGA-2G-AAM3-01Z-00-DX2.8B3475CE-B74C-42D6-B17D-F5B518163198,True,False,False
TCGA-2X-A9D5-01Z-00-DX1.A895E7BF-427B-428F-B07F-1F9B350B3490,True,False,False
TCGA-2X-A9D6-01Z-00-DX1.A6991736-5AF8-41C5-8980-8AD7636FBB3C,True,False,False
TCGA-4K-AA1G-01Z-00-DX1.CB24A0AD-1831-4516-8D94-C942CFB763AD,True,False,False
TCGA-4K-AA1I-01Z-00-DX1.80FD85E9-1F55-4000-B8B7-CB085AC89373,True,False,False
TCGA-4K-AAAL-01Z-00-DX1.B0ABA921-15DD-42A8-BE64-C999C97E367B,True,False,False
TCGA-S6-A8JW-01Z-00-DX1.5E2CB65F-9CB4-43C8-8E58-462BB4F6CB8D,True,False,False
TCGA-S6-A8JX-01Z-00-DX1.C44E5FBF-10BA-43C4-980C-C6280B9ECFE9,True,False,False
TCGA-SB-A6J6-01Z-00-DX1.2461C739-57AF-411A-9F7F-54CBCEA58E4B,True,False,False
TCGA-SB-A6J6-01Z-00-DX2.2FD0FC53-486B-4392-BFE8-D28F0BBF52BE,True,False,False
TCGA-SB-A6J6-01Z-00-DX3.6951B368-9DA6-4120-9F6D-4EC86A4E2407,True,False,False
TCGA-SB-A6J6-01Z-00-DX4.2C305BA5-7612-433B-A3BE-7C207EAC220E,True,False,False
TCGA-SB-A76C-01Z-00-DX1.C7360288-ECC4-4F88-9162-370647D4E22C,True,False,False
TCGA-SB-A76C-01Z-00-DX2.820F9497-539A-436A-A5F9-11035BEA6626,True,False,False
TCGA-SB-A76C-01Z-00-DX3.695B9E7C-A6CA-4122-A7D2-39B7A0615284,True,False,False
TCGA-SB-A76C-01Z-00-DX4.D3DB4B75-0201-49FC-8F92-6C7DDBA86216,True,False,False
TCGA-SB-A76C-01Z-00-DX5.432C8D5F-95A5-4C9F-A797-BF041B45B0E7,True,False,False
TCGA-SB-A76C-01Z-00-DX6.7BD26EC2-4788-4E8B-974D-846A7D75929F,True,False,False
TCGA-SB-A76C-01Z-00-DX7.C68411C6-F7AC-47DC-B38A-9810B864F699,True,False,False
TCGA-SB-A76C-01Z-00-DX8.94820688-2747-423F-820F-0CD1A48D3BA2,True,False,False
TCGA-SB-A76C-01Z-00-DX9.AE88F73E-146C-460C-98A3-B3F3B3C678F2,True,False,False
TCGA-SB-A76C-01Z-00-DXA.DE1A7777-25B0-4F7C-BC65-A2EB9BD4A1AC,True,False,False
TCGA-SB-A76C-01Z-00-DXB.06994C72-E6E0-448C-92FA-F70FAF2C39F3,True,False,False
TCGA-SB-A76C-01Z-00-DXC.445C8711-150E-4375-A488-FFFE8F0C8B72,True,False,False
TCGA-SB-A76C-01Z-00-DXD.9239BFFD-959B-4B4F-8CEF-5D97A0AA48D7,True,False,False
TCGA-SB-A76C-01Z-00-DXE.46672DBF-D443-4897-9B49-9B10E2401F26,True,False,False
TCGA-SB-A76C-01Z-00-DXF.6C14A453-D951-439C-AE81-7C069E1E698A,True,False,False
TCGA-SN-A6IS-01Z-00-DX1.E0465B56-DD8C-4E40-96D9-8A5AA5D2820A,True,False,False
TCGA-SN-A6IS-01Z-00-DX2.790CFDDA-01EB-4A9F-84DF-513032548B8F,True,False,False
TCGA-SN-A84X-01Z-00-DX1.52C9004C-E88F-47EC-AFBA-08A5872B62CA,True,False,False
TCGA-SN-A84X-01Z-00-DX2.6E86250D-DD50-4925-9935-B5A7A6AD25B8,True,False,False
TCGA-SN-A84Y-01Z-00-DX1.B0B2C279-EBA0-45E9-9798-A30C7424FCEC,True,False,False
TCGA-SO-A8JP-01Z-00-DX1.56BB2FA8-219E-4A56-AD11-DC1376806B46,True,False,False
TCGA-VF-A8A8-01Z-00-DX1.4516F2C7-9563-469D-A34E-8C9F3E01CD1C,True,False,False
TCGA-VF-A8A9-01Z-00-DX1.C629B217-7C98-4756-9926-E9157F9AD46A,True,False,False
TCGA-VF-A8AA-01Z-00-DX1.EC638CE3-F21F-409B-ABF5-38300EB69D26,True,False,False
TCGA-VF-A8AC-01Z-00-DX1.A1B63E07-83EE-44E0-9A84-4F9F6B78A84D,True,False,False
TCGA-VF-A8AD-01Z-00-DX1.20FBF3E9-D085-40C0-95B1-33DC2AEBC9F1,True,False,False
TCGA-VF-A8AE-01Z-00-DX1.FA628F08-ACA4-4DF6-B80C-59CA65089F18,True,False,False
TCGA-W4-A7U2-01Z-00-DX1.3A7A4CD9-B062-438C-B839-6AA9812C6D46,True,False,False
TCGA-W4-A7U3-01Z-00-DX1.C7948BAA-2AEE-4EBC-B9E8-8D14B649B50D,True,False,False
TCGA-W4-A7U4-01Z-00-DX1.7A0B9621-BB43-4A5F-A28E-D97EF25C8714,True,False,False
TCGA-WZ-A7V3-01Z-00-DX1.7DE95431-A6B7-45EC-BFBD-2E1C942E75D2,True,False,False
TCGA-WZ-A7V4-01Z-00-DX1.54A085A5-0D0C-4BAA-99C7-01AE4CA659BB,True,False,False
TCGA-WZ-A8D5-01Z-00-DX1.652349A8-0C7A-4D0F-AF39-EA1548701F9D,True,False,False
TCGA-X3-A8G4-01Z-00-DX1.6E15C5CA-5AEA-4433-8CBD-4AECFA3E1C34,True,False,False
TCGA-XE-A8H1-01Z-00-DX1.75D3D52F-4C79-463C-99D2-4E43F1B8DEC6,True,False,False
TCGA-XE-A8H4-01Z-00-DX1.C987ACC4-698F-495F-9054-730350955DE4,True,False,False
TCGA-XE-A8H5-01Z-00-DX1.4BB74F25-6E6C-4701-B0A8-FD218D9487AE,True,False,False
TCGA-XE-A9SE-01Z-00-DX1.29A90C67-D0B1-49C7-AFE2-D2F8537A4A45,True,False,False
TCGA-XE-AANI-01Z-00-DX1.51D420F7-3533-4D06-8E22-4724882D536F,True,False,False
TCGA-XE-AANJ-01Z-00-DX1.1EEA6573-B215-4D3D-8A58-E6E5B7D385E9,True,False,False
TCGA-XE-AANR-01Z-00-DX1.5C438CCF-4BB9-4CF3-A792-891E6BA0738E,True,False,False
TCGA-XE-AANV-01Z-00-DX1.7F226054-D373-4C3F-8037-C5A5D8510F83,True,False,False
TCGA-XE-AAO3-01Z-00-DX1.ADEEB1FA-BA6B-4907-A643-F0F021702C7E,True,False,False
TCGA-XE-AAO6-01Z-00-DX1.C4176415-F3D2-4E37-88F9-59F7656AB5E6,True,False,False
TCGA-XE-AAOC-01Z-00-DX1.1A34CBC1-B1CD-40D5-B306-E3D9214A9A11,True,False,False
TCGA-XE-AAOD-01Z-00-DX1.F78C46BD-FD97-4B34-8100-0D143B9E4CB9,True,False,False
TCGA-XE-AAOF-01Z-00-DX1.6AD88B69-EB1F-4577-AFA6-CA407BFBB697,True,False,False
TCGA-XE-AAOL-01Z-00-DX1.41F340C6-7961-4F7E-AEE5-D33E818344E4,True,False,False
TCGA-XY-A8S3-01Z-00-DX1.18AA1B33-C612-4EBD-BE4A-8BA78139E722,True,False,False
TCGA-XY-A9T9-01Z-00-DX1.2F1315A0-C575-4066-85AA-CF398358968A,True,False,False
TCGA-XY-A9T9-01Z-00-DX2.AFD15969-CDC7-4BE9-BE79-F7D4DB4143BC,True,False,False
TCGA-YU-A90P-01Z-00-DX1.B2A4E17F-01C7-4BDA-81D8-3AD903A79572,True,False,False
TCGA-YU-A90Q-01Z-00-DX1.68F5ADA5-796A-4B72-B464-4663B6CC1B5F,True,False,False
TCGA-YU-A90S-01Z-00-DX1.396277A1-B085-4B0F-ABFB-39FEFFD68633,True,False,False
TCGA-YU-A90W-01Z-00-DX1.FDC5360E-BDA4-4DCA-BD02-D753307A2F26,True,False,False
TCGA-YU-A90Y-01Z-00-DX1.17D065D9-D0B0-44D3-AE12-A9C8B5219BD6,True,False,False
TCGA-YU-AA4L-01Z-00-DX1.A685419E-20C7-4685-8982-AB1342A05EB6,True,False,False
TCGA-ZM-AA05-01Z-00-DX1.906300AF-5585-4921-9711-2F4C5C536CFE,True,False,False
TCGA-ZM-AA06-01Z-00-DX1.A7BA490B-837A-4AB0-90BA-064D4143C391,True,False,False
TCGA-ZM-AA0B-01Z-00-DX1.8EC8DBCC-20B6-4341-AA19-B7A01E795345,True,False,False
TCGA-ZM-AA0D-01Z-00-DX1.5A08271B-B202-47EC-8A90-EB423076CDD1,True,False,False
TCGA-ZM-AA0E-01Z-00-DX1.D673EF20-56BB-4CBB-96E7-CDE7E38058BF,True,False,False
TCGA-ZM-AA0F-01Z-00-DX1.1C80387A-E191-49B7-A10B-0DA2B2A94131,True,False,False
TCGA-ZM-AA0H-01Z-00-DX1.E70133AE-ECF5-4DDC-96C1-AF6FEFE6FB96,True,False,False
BL-13-A20758,True,False,False
BL-13-A27404,True,False,False
BL-13-A28783,True,False,False
BL-13-A31646,True,False,False
BL-13-A34856,True,False,False
BL-13-A39929,True,False,False
BL-13-A41481,True,False,False
BL-13-A42063,True,False,False
BL-13-A43246,True,False,False
BL-13-D32286,True,False,False
BL-13-D32627,True,False,False
BL-13-E28409,True,False,False
BL-13-E29952,True,False,False
BL-13-E40069,True,False,False
BL-13-F43484,True,False,False
BL-13-G28640,True,False,False
BL-13-G29774,True,False,False
BL-13-G30416,True,False,False
BL-13-G39381,True,False,False
BL-13-G39899,True,False,False
BL-13-G39901,True,False,False
BL-13-G40509,True,False,False
BL-13-G40656,True,False,False
BL-13-J26279,True,False,False
BL-13-J30668,True,False,False
BL-13-J32842,True,False,False
BL-13-J43681,True,False,False
BL-13-K20552,True,False,False
BL-13-K25073,True,False,False
BL-13-K32069,True,False,False
BL-13-K32817,True,False,False
BL-13-K36952,True,False,False
BL-13-K39382,True,False,False
BL-13-K42554,True,False,False
BL-13-K43038,True,False,False
BL-13-M40845,True,False,False
BL-13-M43260,True,False,False
BL-13-N30175,True,False,False
BL-13-N32283,True,False,False
BL-13-N39236,True,False,False
BL-13-N39918,True,False,False
BL-13-N44842,True,False,False
BL-13-R32209,True,False,False
BL-13-R36133,True,False,False
BL-13-R36994,True,False,False
BL-13-T30080,True,False,False
BL-13-T32463,True,False,False
BL-13-T32478,True,False,False
BL-13-T37325,True,False,False
BL-13-T37911,True,False,False
BL-13-T40659,True,False,False
BL-13-W26723,True,False,False
BL-13-W28049,True,False,False
BL-13-W28473,True,False,False
BL-13-W29769,True,False,False
BL-13-W30997,True,False,False
BL-13-W32276,True,False,False
BL-13-W37334,True,False,False
BL-13-W39376,True,False,False
BL-13-W40653,True,False,False
BL-13-X32626,True,False,False
BL-13-X36418,True,False,False
BL-14-A01442,True,False,False
BL-14-A05818,True,False,False
BL-14-A06402,True,False,False
BL-14-A07016,True,False,False
BL-14-A07227,True,False,False
BL-14-A14274,True,False,False
BL-14-A24205,True,False,False
BL-14-A27675,True,False,False
BL-14-A31088,True,False,False
BL-14-D00867,True,False,False
BL-14-D07219,True,False,False
BL-14-D17979,True,False,False
BL-14-D22903,True,False,False
BL-14-D35752,True,False,False
BL-14-E00859,True,False,False
BL-14-E00876,True,False,False
BL-14-E08055,True,False,False
BL-14-E13141,True,False,False
BL-14-E15801,True,False,False
BL-14-E30021,True,False,False
BL-14-E30328,True,False,False
BL-14-E36831,True,False,False
BL-14-E38044,True,False,False
BL-14-E41152,True,False,False
BL-14-E46941,True,False,False
BL-14-F02618,True,False,False
BL-14-F07222,True,False,False
BL-14-F14870,True,False,False
BL-14-F30322,True,False,False
BL-14-F31829,True,False,False
BL-14-G37267,True,False,False
BL-14-J02604,True,False,False
BL-14-J08894,True,False,False
BL-14-J08960,True,False,False
BL-14-J10250,True,False,False
BL-14-J30664,True,False,False
BL-14-J36044,True,False,False
BL-14-J41390,True,False,False
BL-14-J47239,True,False,False
BL-14-K03342,True,False,False
BL-14-K05919,True,False,False
BL-14-K09924,True,False,False
BL-14-K11619,True,False,False
BL-14-K15445,True,False,False
BL-14-K21535,True,False,False
BL-14-K24777,True,False,False
BL-14-K28196,True,False,False
BL-14-K43034,True,False,False
BL-14-M09234,True,False,False
BL-14-M15778,True,False,False
BL-14-M20035,True,False,False
BL-14-M29177,True,False,False
BL-14-N15039,True,False,False
BL-14-N17733,True,False,False
BL-14-N30056,True,False,False
BL-14-N47055,True,False,False
BL-14-N48255,True,False,False
BL-14-R16574,True,False,False
BL-14-R22566,True,False,False
BL-14-R31898,True,False,False
BL-14-R36647,True,False,False
BL-14-T03344,True,False,False
BL-14-T17020,True,False,False
BL-14-T23321,True,False,False
BL-14-T32361,True,False,False
BL-14-T35586,True,False,False
BL-14-W23946,True,False,False
BL-14-W27706,True,False,False
BL-14-W32142,True,False,False
BL-14-W32368,True,False,False
BL-14-W33374,True,False,False
BL-14-X02616,True,False,False
BL-14-X07220,True,False,False
BL-14-X08045,True,False,False
BL-14-X20210,True,False,False
BL-14-X30026,True,False,False
BL-14-X31064,True,False,False
BL-14-X41449,True,False,False
BL-14-X46931,True,False,False
BL-15-A22824,True,False,False
BL-15-A28773,True,False,False
BL-15-A31359,True,False,False
BL-15-A47322,True,False,False
BL-15-D00017,True,False,False
BL-15-D06778,True,False,False
BL-15-D06974,True,False,False
BL-15-D11749,True,False,False
BL-15-D18736,True,False,False
BL-15-D21989,True,False,False
BL-15-D31189,True,False,False
BL-15-D32227,True,False,False
BL-15-D45108,True,False,False
BL-15-E04696,True,False,False
BL-15-F01333,True,False,False
BL-15-F02418,True,False,False
BL-15-F07069,True,False,False
BL-15-F15544,True,False,False
BL-15-F21553,True,False,False
BL-15-F23009,True,False,False
BL-15-F33283,True,False,False
BL-15-F39801,True,False,False
BL-15-F47006,True,False,False
BL-15-F47347,True,False,False
BL-15-G16704,True,False,False
BL-15-G19068,True,False,False
BL-15-G21528,True,False,False
BL-15-G28775,True,False,False
BL-15-G44016,True,False,False
BL-15-J03067,True,False,False
BL-15-J04949,True,False,False
BL-15-J05629,True,False,False
BL-15-J09048,True,False,False
BL-15-J22818,True,False,False
BL-15-J28929,True,False,False
BL-15-J31208,True,False,False
BL-15-J33478,True,False,False
BL-15-J41968,True,False,False
BL-15-J42616,True,False,False
BL-15-J47350,True,False,False
BL-15-K06774,True,False,False
BL-15-K08637,True,False,False
BL-15-K17775,True,False,False
BL-15-K18325,True,False,False
BL-15-K21774,True,False,False
BL-15-K22079,True,False,False
BL-15-K22827,True,False,False
BL-15-K23720,True,False,False
BL-15-K31688,True,False,False
BL-15-K39941,True,False,False
BL-15-M00719,True,False,False
BL-15-M06231,True,False,False
BL-15-M21523,True,False,False
BL-15-M31682,True,False,False
BL-15-M33788,True,False,False
BL-15-M34583,True,False,False
BL-15-M35280,True,False,False
BL-15-M39249,True,False,False
